api,well,operator,application_type,drill_type,submitted,approved
42-251-34598,BRICE UNIT 6,DELTA OIL & GAS LTD.,New Drill,Vertical,2024-12-18,2024-12-20
42-251-34597,ACU UNIT 6,DELTA OIL & GAS LTD.,New Drill,Vertical,2024-12-18,2024-12-19
42-251-34596,FERGUSON FOUNDATION SWD 2,"UPP OPERATING, LLC",New Drill,Vertical,2024-12-10,2024-12-13
42-251-34594,SANDERFORD 4H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-05-05,2022-05-11
42-251-34595,SANDERFORD 5H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-05-05,2022-05-11
42-251-34592,SANDERFORD 2H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-05-04,2022-05-11
42-251-34593,SANDERFORD 3H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2022-05-04,2022-05-11
42-251-34589,VARDEMAN UNIT 3H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2021-12-21,2022-03-09
42-251-34590,VARDEMAN UNIT 4H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2021-12-21,2022-03-09
42-251-34591,VARDEMAN UNIT 5H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2021-12-21,2022-03-09
42-251-34588,VARDEMAN UNIT 2H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2021-12-20,2022-03-09
42-251-34587,VICKI UNIT 6H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2021-12-20,2021-12-22
42-251-34586,VICKI UNIT 5H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2021-12-19,2021-12-22
42-251-34584,VICKI UNIT 3H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2021-12-17,2021-12-22
42-251-34585,VICKI UNIT 4H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2021-12-17,2021-12-22
42-251-34583,VICKI UNIT 2H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2021-12-16,2021-12-21
42-251-34580,DERRINGER UNIT 2H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2021-11-02,2021-11-09
42-251-34581,DERRINGER UNIT 3H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2021-11-02,2021-11-09
42-251-34582,DERRINGER UNIT 4H,SAGE NATURAL RESOURCES LLC,New Drill,Horizontal,2021-11-02,2021-11-09
