api,well,operator,application_type,drill_type,submitted,approved
42-189-30528,ATE268 01,"ATMOS ENERGY,WEST TEXAS DIVISION",New Drill,Vertical,2023-08-30,2023-09-01
42-189-30527,ATE269 01,"ATMOS ENERGY,WEST TEXAS DIVISION",New Drill,Vertical,2023-08-29,2023-09-01
42-189-30526,COREY 1,"OCTANE ENERGY OPERATING, LLC",New Drill,Vertical,2023-04-12,2023-04-17
42-189-30525,ARNOLD 1,OXY USA WTP LP,New Drill,Vertical,2022-03-15,2022-03-18
42-189-30309,ANTON-IRISH CLEARFORK UNIT 413,OCCIDENTAL PERMIAN LTD.,Recompletion,Vertical,2021-03-16,2021-03-23
42-189-30525,ARNOLD 1,OXY USA WTP LP,New Drill,Vertical,2020-03-10,2020-03-12
42-189-30369,J.A. LEE 1,OCCIDENTAL PERMIAN LTD.,Recompletion,Vertical,2019-12-30,2020-01-03
42-189-30369,J.A. LEE 1,OCCIDENTAL PERMIAN LTD.,Recompletion,Vertical,2019-10-28,2019-11-04
42-189-30523,ANTON-IRISH CLEARFORK UNIT 620,OCCIDENTAL PERMIAN LTD.,New Drill,Directional,2019-03-05,2019-03-07
42-189-30524,ANTON-IRISH CLEARFORK UNIT 621,OCCIDENTAL PERMIAN LTD.,New Drill,Directional,2019-03-05,2019-03-07
42-189-30522,ANTON-IRISH CLEARFORK UNIT 618,OCCIDENTAL PERMIAN LTD.,New Drill,Directional,2019-01-22,2019-01-24
42-189-30521,ANTON IRISH CLEARFORK UNIT 619,OCCIDENTAL PERMIAN LTD.,New Drill,Directional,2019-01-11,2019-01-14
42-189-30520,ANTON-IRISH CLEARFORK UNIT 617,OCCIDENTAL PERMIAN LTD.,New Drill,Directional,2018-09-06,2018-09-07
42-189-30519,ANTON-IRISH CLEARFORK UNIT 616,OCCIDENTAL PERMIAN LTD.,New Drill,Directional,2018-09-06,2018-09-06
42-189-30518,ANTON-IRISH CLEARFORK UNIT 615,OCCIDENTAL PERMIAN LTD.,New Drill,Vertical,2018-09-05,2018-09-05
42-189-30519,ANTON-IRISH CLEARFORK UNIT 616,OCCIDENTAL PERMIAN LTD.,New Drill,Directional,2018-09-05,2018-09-05
42-189-30520,ANTON-IRISH CLEARFORK UNIT 617,OCCIDENTAL PERMIAN LTD.,New Drill,Directional,2018-09-05,2018-09-05
42-189-30517,ANTON-IRISH CLEARFORK UNIT 612,OCCIDENTAL PERMIAN LTD.,New Drill,Vertical,2018-08-09,2018-08-10
42-189-30517,ANTON-IRISH CLEARFORK UNIT 612,OCCIDENTAL PERMIAN LTD.,New Drill,Vertical,2018-02-12,2018-02-12
42-189-30442,ANTON-IRISH CLEARFORK UNIT 613,OCCIDENTAL PERMIAN LTD.,Recompletion,Directional,2018-02-09,2018-02-09
42-189-30515,ANTON-IRISH CLEARFORK UNIT 604,OCCIDENTAL PERMIAN LTD.,New Drill,Vertical,2016-04-11,2016-04-18
42-189-30510,PHILLIPS 1,"FOUR SEVENS OPERATING CO., LTD.",New Drill,Vertical,2015-10-13,2015-10-20
42-189-30514,COUNTY LINE TR. 9 1,"THREE SPAN OIL & GAS, INC.",New Drill,Vertical,2015-07-06,2015-07-09
42-189-30513,PONDEROSA 1,"WALSH, F H JR. OPERATING CO. INC",New Drill,Vertical,2014-12-12,2014-12-15
42-189-30512,MOREHEAD 1,"CML EXPLORATION, LLC",New Drill,Vertical,2014-02-10,2014-03-04
42-189-30511,HEARD 4 1,"LAREDO PETROLEUM, INC.",New Drill,Vertical,2013-10-14,2013-10-26
42-189-30510,PHILLIPS 1,"FOUR SEVENS OPERATING CO., LTD.",New Drill,Vertical,2012-11-12,2012-11-15
42-189-30510,PHILLIPS 1,"FOUR SEVENS OPERATING CO., LTD.",New Drill,Vertical,2012-08-21,2012-08-29
42-189-30504,ANTON-IRISH CLEARFORK UNIT 591,OCCIDENTAL PERMIAN LTD.,New Drill,Directional,2010-02-02,2010-02-08
42-189-30504,ANTON-IRISH CLEARFORK UNIT 591,OCCIDENTAL PERMIAN LTD.,New Drill,Vertical,2010-01-08,2010-01-13
42-189-30505,ANTON-IRISH CLEARFORK UNIT 592,OCCIDENTAL PERMIAN LTD.,New Drill,Vertical,2010-01-08,2010-01-13
42-189-30507,ANTON-IRISH CLEARFORK UNIT 594,OCCIDENTAL PERMIAN LTD.,New Drill,Vertical,2010-01-08,2010-01-13
42-189-30508,ANTON-IRISH CLEARFORK UNIT 593,OCCIDENTAL PERMIAN LTD.,New Drill,Vertical,2010-01-08,2010-01-13
42-189-30509,ANTON-IRISH CLEARFORK UNIT 596,OCCIDENTAL PERMIAN LTD.,New Drill,Vertical,2010-01-08,2010-01-13
42-189-30453,IRISH B 1,OCCIDENTAL PERMIAN LTD.,Recompletion,Horizontal,2009-12-15,2009-12-21
42-189-30453,IRISH B 1,OCCIDENTAL PERMIAN LTD.,Recompletion,Vertical,2009-09-17,2009-09-17
42-189-30441,SNEAD 2,OCCIDENTAL PERMIAN LTD.,Recompletion,Horizontal,2009-08-04,2009-08-13
42-189-30461,PRESTON 1,OCCIDENTAL PERMIAN LTD.,Recompletion,Horizontal,2009-07-24,2009-08-07
42-189-30448,EASON 2,OCCIDENTAL PERMIAN LTD.,Recompletion,Horizontal,2009-07-24,2009-08-04
